"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Somalia","Yemen","2012","5","5","5","5"
"South Africa","Afghanistan","2012","20","2","20","2"
"South Africa","Angola","2012","5805","608","5805","608"
"South Africa","Bahamas","2012","1","0","1","0"
"South Africa","Bangladesh","2012","146","15","146","15"
"South Africa","Bosnia and Herzegovina","2012","27","3","27","3"
"South Africa","Burundi","2012","2359","247","2359","247"
"South Africa","Cameroon","2012","135","14","135","14"
"South Africa","Congo","2012","2336","245","2336","245"
"South Africa","Côte d'Ivoire","2012","12","1","12","1"
"South Africa","Dem. Rep. of the Congo","2012","13386","1402","13386","1402"
"South Africa","Egypt","2012","1","0","1","0"
"South Africa","Eritrea","2012","660","69","660","69"
"South Africa","Estonia","2012","2","0","2","0"
"South Africa","Ethiopia","2012","5538","580","5538","580"
"South Africa","Ghana","2012","10","1","10","1"
"South Africa","India","2012","3","0","3","0"
"South Africa","Iraq","2012","5","0","5","0"
"South Africa","Kenya","2012","53","6","53","6"
"South Africa","Kyrgyzstan","2012","18","2","18","2"
"South Africa","Lesotho","2012","2","0","2","0"
"South Africa","Liberia","2012","214","22","214","22"
"South Africa","Malawi","2012","11","1","11","1"
"South Africa","Morocco","2012","2","0","2","0"
"South Africa","Myanmar","2012","1","0","1","0"
"South Africa","Nigeria","2012","34","4","34","4"
"South Africa","Pakistan","2012","38","4","38","4"
"South Africa","Poland","2012","5","0","5","0"
"South Africa","Rwanda","2012","1364","143","1364","143"
"South Africa","Senegal","2012","1","0","1","0"
"South Africa","Serbia (and Kosovo: S/RES/1244 (1999))","2012","34","4","34","4"
"South Africa","Sierra Leone","2012","53","6","53","6"
"South Africa","Solomon Islands","2012","5","1","5","1"
"South Africa","Somalia","2012","17864","1871","17864","1871"
"South Africa","Sri Lanka","2012","1","0","1","0"
"South Africa","State of Palestine","2012","3","0","3","0"
"South Africa","Sudan","2012","182","19","182","19"
"South Africa","Swaziland","2012","1","0","1","0"
"South Africa","Syrian Arab Rep.","2012","2","0","2","0"
"South Africa","Uganda","2012","141","15","141","15"
"South Africa","United Rep. of Tanzania","2012","140","15","140","15"
"South Africa","Various","2012","13503","1414","13503","1414"
"South Africa","Yemen","2012","3","0","3","0"
"South Africa","Zambia","2012","17","2","17","2"
"South Africa","Zimbabwe","2012","1095","115","1095","115"
"South Sudan","Central African Rep.","2012","1560","1560","1560","1560"
"South Sudan","Dem. Rep. of the Congo","2012","18296","18296","18296","18296"
"South Sudan","Ethiopia","2012","5891","5891","5891","5891"
"South Sudan","Sudan","2012","176834","176834","176834","176834"
"Spain","Afghanistan","2012","92","0","92","0"
"Spain","Albania","2012","16","0","16","0"
"Spain","Algeria","2012","49","0","49","0"
"Spain","Angola","2012","17","0","17","0"
"Spain","Armenia","2012","61","0","61","0"
"Spain","Azerbaijan","2012","40","0","40","0"
"Spain","Bangladesh","2012","13","0","13","0"
"Spain","Belarus","2012","31","0","31","0"
"Spain","Bhutan","2012","2","0","2","0"
"Spain","Bolivia (Plurinational State of)","2012","4","0","4","0"
"Spain","Bosnia and Herzegovina","2012","2","0","2","0"
"Spain","Bulgaria","2012","1","0","1","0"
"Spain","Burkina Faso","2012","5","0","5","0"
"Spain","Burundi","2012","3","0","3","0"
"Spain","Cameroon","2012","24","0","24","0"
"Spain","Central African Rep.","2012","1","0","1","0"
"Spain","China","2012","11","0","11","0"
"Spain","Colombia","2012","637","0","637","0"
"Spain","Congo","2012","13","0","13","0"
"Spain","Côte d'Ivoire","2012","246","0","246","0"
"Spain","Cuba","2012","967","0","967","0"
"Spain","Dem. People's Rep. of Korea","2012","1","0","1","0"
"Spain","Dem. Rep. of the Congo","2012","98","0","98","0"
"Spain","Ecuador","2012","4","0","4","0"
"Spain","Egypt","2012","8","0","8","0"
"Spain","El Salvador","2012","1","0","1","0"
"Spain","Equatorial Guinea","2012","111","0","111","0"
"Spain","Eritrea","2012","33","0","33","0"
"Spain","Ethiopia","2012","78","0","78","0"
"Spain","Gabon","2012","3","0","3","0"
"Spain","Gambia","2012","8","0","8","0"
"Spain","Georgia","2012","26","0","26","0"
"Spain","Ghana","2012","1","0","1","0"
"Spain","Guatemala","2012","7","0","7","0"
"Spain","Guinea","2012","6","0","6","0"
"Spain","Haiti","2012","20","0","20","0"
"Spain","Honduras","2012","15","0","15","0"
"Spain","India","2012","4","0","4","0"
"Spain","Iraq","2012","248","0","248","0"
"Spain","Islamic Rep. of Iran","2012","51","0","51","0"
"Spain","Israel","2012","1","0","1","0"
"Spain","Jordan","2012","19","0","19","0"
"Spain","Kazakhstan","2012","8","0","8","0"
"Spain","Kyrgyzstan","2012","4","0","4","0"
"Spain","Latvia","2012","0","0","0","0"
"Spain","Lebanon","2012","1","0","1","0"
"Spain","Liberia","2012","19","0","19","0"
"Spain","Mali","2012","1","0","1","0"
"Spain","Mauritania","2012","4","0","4","0"
"Spain","Mauritius","2012","2","0","2","0"
"Spain","Mexico","2012","8","0","8","0"
"Spain","Morocco","2012","34","0","34","0"
"Spain","Mozambique","2012","1","0","1","0"
"Spain","Myanmar","2012","2","0","2","0"
"Spain","Nepal","2012","6","0","6","0"
"Spain","Nicaragua","2012","9","0","9","0"
"Spain","Nigeria","2012","24","0","24","0"
"Spain","Pakistan","2012","124","0","124","0"
"Spain","Peru","2012","3","0","3","0"
"Spain","Rep. of Moldova","2012","4","0","4","0"
"Spain","Romania","2012","4","0","4","0"
"Spain","Russian Federation","2012","268","0","268","0"
"Spain","Rwanda","2012","14","0","14","0"
"Spain","Senegal","2012","2","0","2","0"
"Spain","Serbia (and Kosovo: S/RES/1244 (1999))","2012","16","0","16","0"
"Spain","Sierra Leone","2012","22","0","22","0"
"Spain","Somalia","2012","196","0","196","0"
"Spain","Sri Lanka","2012","71","0","71","0"
"Spain","State of Palestine","2012","298","0","298","0"
"Spain","Stateless","2012","108","0","108","0"
"Spain","Sudan","2012","44","0","44","0"
"Spain","Syrian Arab Rep.","2012","32","0","32","0"
"Spain","Togo","2012","12","0","12","0"
"Spain","Tunisia","2012","6","0","6","0"
"Spain","Turkey","2012","8","0","8","0"
"Spain","Ukraine","2012","10","0","10","0"
"Spain","Uzbekistan","2012","7","0","7","0"
"Spain","Various","2012","95","0","95","0"
"Spain","Venezuela (Bolivarian Republic of)","2012","44","0","44","0"
"Spain","Viet Nam","2012","5","0","5","0"
"Spain","Western Sahara","2012","9","0","9","0"
"Spain","Yemen","2012","5","0","5","0"
"Spain","Zimbabwe","2012","2","0","2","0"
"Sri Lanka","Afghanistan","2012","5","5","5","5"
"Sri Lanka","Myanmar","2012","0","0","0","0"
"Sri Lanka","Pakistan","2012","104","104","104","104"
"Sri Lanka","Syrian Arab Rep.","2012","1","1","1","1"
"Sudan","Algeria","2012","1","1","1","1"
"Sudan","Burundi","2012","2","2","2","2"
"Sudan","Central African Rep.","2012","46","30","2172","30"
"Sudan","Chad","2012","8370","8331","32220","13131"
"Sudan","Congo","2012","1","1","1","1"
"Sudan","Dem. Rep. of the Congo","2012","15","14","15","14"
"Sudan","Egypt","2012","3","3","3","3"
"Sudan","Eritrea","2012","112283","81136","112283","81136"
"Sudan","Ethiopia","2012","4761","1697","4761","1697"
"Sudan","Gambia","2012","1","1","1","1"
"Sudan","Guinea","2012","1","0","1","0"
"Sudan","Iraq","2012","15","15","15","15"
"Sudan","Kenya","2012","3","0","3","0"
"Sudan","Liberia","2012","0","0","0","0"
"Sudan","Libya","2012","2","2","2","2"
"Sudan","Somalia","2012","372","111","372","111"
"Sudan","State of Palestine","2012","4","4","4","4"
"Sudan","Tunisia","2012","1","1","1","1"
"Sudan","Uganda","2012","219","216","219","216"
"Sudan","United Rep. of Tanzania","2012","1","1","1","1"
"Sudan","Various","2012","116","0","116","0"
"Sudan","Zimbabwe","2012","1","1","1","1"
"Swaziland","Angola","2012","12","0","12","0"
"Swaziland","Bulgaria","2012","4","0","4","0"
"Swaziland","Burundi","2012","90","49","90","49"
"Swaziland","Cameroon","2012","6","0","6","0"
"Swaziland","Côte d'Ivoire","2012","1","0","1","0"
"Swaziland","Dem. Rep. of the Congo","2012","255","74","255","74"
"Swaziland","Ethiopia","2012","5","0","5","0"
"Swaziland","Guinea","2012","2","0","2","0"
"Swaziland","Kenya","2012","2","0","2","0"
"Swaziland","Liberia","2012","3","0","3","0"
"Swaziland","Rwanda","2012","84","20","84","20"
"Swaziland","Somalia","2012","22","19","22","19"
"Swaziland","South Africa","2012","1","0","1","0"
"Swaziland","Sri Lanka","2012","1","0","1","0"
"Swaziland","Uganda","2012","7","1","7","1"
"Swaziland","United Rep. of Tanzania","2012","2","1","2","1"
"Swaziland","Zimbabwe","2012","8","0","8","0"
"Sweden","Afghanistan","2012","8454","0","8454","0"
"Sweden","Albania","2012","209","0","209","0"
"Sweden","Algeria","2012","66","0","66","0"
"Sweden","Angola","2012","80","0","80","0"
"Sweden","Argentina","2012","2","0","2","0"
"Sweden","Armenia","2012","548","0","548","0"
"Sweden","Australia","2012","2","0","2","0"
"Sweden","Azerbaijan","2012","834","0","834","0"
"Sweden","Bahrain","2012","1","0","1","0"
"Sweden","Bangladesh","2012","251","0","251","0"
"Sweden","Belarus","2012","188","0","188","0"
"Sweden","Belgium","2012","13","0","13","0"
"Sweden","Benin","2012","5","0","5","0"
"Sweden","Bhutan","2012","9","0","9","0"
"Sweden","Bolivia (Plurinational State of)","2012","36","0","36","0"
"Sweden","Bosnia and Herzegovina","2012","1239","0","1239","0"
"Sweden","Brazil","2012","4","0","4","0"
"Sweden","Bulgaria","2012","33","0","33","0"
"Sweden","Burkina Faso","2012","3","0","3","0"
"Sweden","Burundi","2012","1203","0","1203","0"
"Sweden","Cambodia","2012","5","0","5","0"
"Sweden","Cameroon","2012","80","0","80","0"
"Sweden","Central African Rep.","2012","0","0","0","0"
"Sweden","Chad","2012","8","0","8","0"
"Sweden","Chile","2012","30","0","30","0"
"Sweden","China","2012","255","0","255","0"
"Sweden","Colombia","2012","60","0","60","0"
"Sweden","Congo","2012","60","0","60","0"
"Sweden","Costa Rica","2012","0","0","0","0"
"Sweden","Côte d'Ivoire","2012","59","0","59","0"
"Sweden","Croatia","2012","46","0","46","0"
"Sweden","Cuba","2012","88","0","88","0"
"Sweden","Czech Rep.","2012","2","0","2","0"
"Sweden","Dem. People's Rep. of Korea","2012","7","0","7","0"
"Sweden","Dem. Rep. of the Congo","2012","287","0","287","0"
"Sweden","Denmark","2012","1","0","1","0"
"Sweden","Djibouti","2012","1","0","1","0"
"Sweden","Ecuador","2012","50","0","50","0"
"Sweden","Egypt","2012","142","0","142","0"
"Sweden","El Salvador","2012","43","0","43","0"
"Sweden","Equatorial Guinea","2012","3","0","3","0"
"Sweden","Eritrea","2012","6414","0","6414","0"
"Sweden","Estonia","2012","5","0","5","0"
"Sweden","Ethiopia","2012","452","0","452","0"
"Sweden","France","2012","1","0","1","0"
"Sweden","Gambia","2012","45","0","45","0"
"Sweden","Georgia","2012","170","0","170","0"
"Sweden","Germany","2012","6","0","6","0"
"Sweden","Ghana","2012","21","0","21","0"
"Sweden","Greece","2012","1","0","1","0"
"Sweden","Guatemala","2012","10","0","10","0"
"Sweden","Guinea","2012","61","0","61","0"
"Sweden","Guinea-Bissau","2012","4","0","4","0"
"Sweden","Haiti","2012","1","0","1","0"
"Sweden","Honduras","2012","17","0","17","0"
"Sweden","Hungary","2012","1","0","1","0"
"Sweden","India","2012","51","0","51","0"
"Sweden","Indonesia","2012","6","0","6","0"
"Sweden","Iraq","2012","24741","0","24741","0"
"Sweden","Islamic Rep. of Iran","2012","2992","0","2992","0"
"Sweden","Israel","2012","30","0","30","0"
"Sweden","Italy","2012","3","0","3","0"
"Sweden","Jordan","2012","316","0","316","0"
"Sweden","Kazakhstan","2012","306","0","306","0"
"Sweden","Kenya","2012","68","0","68","0"
"Sweden","Kiribati","2012","29","0","29","0"
"Sweden","Kuwait","2012","9","0","9","0"
"Sweden","Kyrgyzstan","2012","174","0","174","0"
"Sweden","Lao People's Dem. Rep.","2012","6","0","6","0"
"Sweden","Latvia","2012","11","0","11","0"
"Sweden","Lebanon","2012","380","0","380","0"
"Sweden","Liberia","2012","30","0","30","0"
"Sweden","Libya","2012","355","0","355","0"
"Sweden","Lithuania","2012","10","0","10","0"
"Sweden","Malaysia","2012","5","0","5","0"
"Sweden","Mali","2012","10","0","10","0"
"Sweden","Mauritania","2012","6","0","6","0"
"Sweden","Mongolia","2012","158","0","158","0"
"Sweden","Montenegro","2012","49","0","49","0"
"Sweden","Morocco","2012","65","0","65","0"
"Sweden","Myanmar","2012","49","0","49","0"
"Sweden","Namibia","2012","0","0","0","0"
"Sweden","Nepal","2012","22","0","22","0"
"Sweden","Netherlands","2012","4","0","4","0"
"Sweden","Nicaragua","2012","6","0","6","0"
"Sweden","Niger","2012","3","0","3","0"
"Sweden","Nigeria","2012","178","0","178","0"
"Sweden","Norway","2012","3","0","3","0"
"Sweden","Pakistan","2012","209","0","209","0"
"Sweden","Peru","2012","40","0","40","0"
"Sweden","Philippines","2012","33","0","33","0"
"Sweden","Poland","2012","4","0","4","0"
"Sweden","Rep. of Korea","2012","8","0","8","0"
"Sweden","Rep. of Moldova","2012","12","0","12","0"
"Sweden","Romania","2012","38","0","38","0"
"Sweden","Russian Federation","2012","1770","0","1770","0"
"Sweden","Rwanda","2012","41","0","41","0"
"Sweden","Saudi Arabia","2012","8","0","8","0"
"Sweden","Senegal","2012","11","0","11","0"
"Sweden","Serbia (and Kosovo: S/RES/1244 (1999))","2012","4315","0","4315","0"
"Sweden","Sierra Leone","2012","44","0","44","0"
"Sweden","Singapore","2012","2","0","2","0"
"Sweden","Slovakia","2012","8","0","8","0"
"Sweden","Slovenia","2012","1","0","1","0"
"Sweden","Somalia","2012","19416","0","19416","0"
"Sweden","South Africa","2012","1","0","1","0"
"Sweden","Spain","2012","1","0","1","0"
"Sweden","Sri Lanka","2012","42","0","42","0"
"Sweden","Stateless","2012","4948","0","4948","0"
"Sweden","Sudan","2012","295","0","295","0"
"Sweden","Syrian Arab Rep.","2012","6051","0","6051","0"
"Sweden","Tajikistan","2012","38","0","38","0"
"Sweden","Thailand","2012","14","0","14","0"
"Sweden","The former Yugoslav Rep. of Macedonia","2012","118","0","118","0"
"Sweden","Togo","2012","17","0","17","0"
"Sweden","Tunisia","2012","41","0","41","0"
"Sweden","Turkey","2012","503","0","503","0"
"Sweden","Turkmenistan","2012","61","0","61","0"
"Sweden","Uganda","2012","191","0","191","0"
"Sweden","Ukraine","2012","111","0","111","0"
"Sweden","United Kingdom","2012","4","0","4","0"
"Sweden","United Rep. of Tanzania","2012","19","0","19","0"
"Sweden","United States","2012","10","0","10","0"
"Sweden","Uruguay","2012","1","0","1","0"
"Sweden","Uzbekistan","2012","1487","0","1487","0"
"Sweden","Various","2012","750","0","750","0"
"Sweden","Venezuela (Bolivarian Republic of)","2012","6","0","6","0"
"Sweden","Viet Nam","2012","82","0","82","0"
"Sweden","Yemen","2012","390","0","390","0"
"Sweden","Zambia","2012","4","0","4","0"
"Sweden","Zimbabwe","2012","36","0","36","0"
"Switzerland","Afghanistan","2012","2099","0","2099","0"
"Switzerland","Albania","2012","49","0","49","0"
"Switzerland","Algeria","2012","195","0","195","0"
"Switzerland","Angola","2012","1176","0","1176","0"
"Switzerland","Argentina","2012","1","0","1","0"
"Switzerland","Armenia","2012","66","0","66","0"
"Switzerland","Austria","2012","3","0","3","0"
"Switzerland","Azerbaijan","2012","67","0","67","0"
"Switzerland","Bahrain","2012","1","0","1","0"
"Switzerland","Bangladesh","2012","58","0","58","0"
"Switzerland","Belarus","2012","30","0","30","0"
"Switzerland","Benin","2012","29","0","29","0"
"Switzerland","Bhutan","2012","1","0","1","0"
"Switzerland","Bolivia (Plurinational State of)","2012","10","0","10","0"
"Switzerland","Bosnia and Herzegovina","2012","2795","0","2795","0"
"Switzerland","Brazil","2012","6","0","6","0"
"Switzerland","Bulgaria","2012","17","0","17","0"
"Switzerland","Burkina Faso","2012","10","0","10","0"
"Switzerland","Burundi","2012","81","0","81","0"
"Switzerland","Cabo Verde","2012","1","0","1","0"
"Switzerland","Cambodia","2012","376","0","376","0"
"Switzerland","Cameroon","2012","178","0","178","0"
"Switzerland","Canada","2012","1","0","1","0"
"Switzerland","Central African Rep.","2012","6","0","6","0"
"Switzerland","Chad","2012","48","0","48","0"
"Switzerland","Chile","2012","14","0","14","0"
"Switzerland","China","2012","1662","0","1662","0"
"Switzerland","Colombia","2012","327","0","327","0"
"Switzerland","Congo","2012","85","0","85","0"
"Switzerland","Côte d'Ivoire","2012","126","0","126","0"
"Switzerland","Croatia","2012","45","0","45","0"
"Switzerland","Cuba","2012","38","0","38","0"
"Switzerland","Czech Rep.","2012","8","0","8","0"
"Switzerland","Dem. People's Rep. of Korea","2012","4","0","4","0"
"Switzerland","Dem. Rep. of the Congo","2012","1357","0","1357","0"
"Switzerland","Djibouti","2012","5","0","5","0"
"Switzerland","Dominican Rep.","2012","1","0","1","0"
"Switzerland","Ecuador","2012","10","0","10","0"
"Switzerland","Egypt","2012","46","0","46","0"
"Switzerland","Eritrea","2012","10981","0","10981","0"
"Switzerland","Ethiopia","2012","615","0","615","0"
"Switzerland","Fiji","2012","0","0","0","0"
"Switzerland","France","2012","1","0","1","0"
"Switzerland","Gabon","2012","5","0","5","0"
"Switzerland","Gambia","2012","32","0","32","0"
"Switzerland","Georgia","2012","85","0","85","0"
"Switzerland","Germany","2012","2","0","2","0"
"Switzerland","Ghana","2012","8","0","8","0"
"Switzerland","Guinea","2012","96","0","96","0"
"Switzerland","Guinea-Bissau","2012","25","0","25","0"
"Switzerland","Haiti","2012","1","0","1","0"
"Switzerland","Hungary","2012","10","0","10","0"
"Switzerland","India","2012","43","0","43","0"
"Switzerland","Indonesia","2012","0","0","0","0"
"Switzerland","Iraq","2012","4120","0","4120","0"
"Switzerland","Islamic Rep. of Iran","2012","1356","0","1356","0"
"Switzerland","Israel","2012","1","0","1","0"
"Switzerland","Italy","2012","7","0","7","0"
"Switzerland","Jordan","2012","20","0","20","0"
"Switzerland","Kazakhstan","2012","12","0","12","0"
"Switzerland","Kenya","2012","47","0","47","0"
"Switzerland","Kyrgyzstan","2012","16","0","16","0"
"Switzerland","Lao People's Dem. Rep.","2012","154","0","154","0"
"Switzerland","Latvia","2012","3","0","3","0"
"Switzerland","Lebanon","2012","41","0","41","0"
"Switzerland","Liberia","2012","50","0","50","0"
"Switzerland","Libya","2012","208","0","208","0"
"Switzerland","Madagascar","2012","3","0","3","0"
"Switzerland","Malaysia","2012","2","0","2","0"
"Switzerland","Maldives","2012","0","0","0","0"
"Switzerland","Mali","2012","9","0","9","0"
"Switzerland","Mauritania","2012","2","0","2","0"
"Switzerland","Mexico","2012","1","0","1","0"
"Switzerland","Mongolia","2012","50","0","50","0"
"Switzerland","Montenegro","2012","35","0","35","0"
"Switzerland","Morocco","2012","27","0","27","0"
"Switzerland","Mozambique","2012","0","0","0","0"
"Switzerland","Myanmar","2012","46","0","46","0"
"Switzerland","Nepal","2012","8","0","8","0"
"Switzerland","Niger","2012","10","0","10","0"
"Switzerland","Nigeria","2012","92","0","92","0"
"Switzerland","Pakistan","2012","99","0","99","0"
"Switzerland","Paraguay","2012","1","0","1","0"
"Switzerland","Peru","2012","11","0","11","0"
"Switzerland","Philippines","2012","2","0","2","0"
"Switzerland","Poland","2012","9","0","9","0"
"Switzerland","Portugal","2012","5","0","5","0"
"Switzerland","Qatar","2012","0","0","0","0"
"Switzerland","Rep. of Moldova","2012","17","0","17","0"
"Switzerland","Romania","2012","27","0","27","0"
"Switzerland","Russian Federation","2012","599","0","599","0"
"Switzerland","Rwanda","2012","176","0","176","0"
"Switzerland","Saudi Arabia","2012","2","0","2","0"
"Switzerland","Senegal","2012","10","0","10","0"
"Switzerland","Serbia (and Kosovo: S/RES/1244 (1999))","2012","4083","0","4083","0"
"Switzerland","Sierra Leone","2012","39","0","39","0"
"Switzerland","Slovakia","2012","2","0","2","0"
"Switzerland","Slovenia","2012","0","0","0","0"
"Switzerland","Somalia","2012","4135","0","4135","0"
"Switzerland","South Africa","2012","2","0","2","0"
"Switzerland","South Sudan","2012","0","0","0","0"
"Switzerland","Spain","2012","3","0","3","0"
"Switzerland","Sri Lanka","2012","3117","0","3117","0"
"Switzerland","State of Palestine","2012","109","0","109","0"
"Switzerland","Stateless","2012","107","0","107","0"
"Switzerland","Sudan","2012","155","0","155","0"
"Switzerland","Syrian Arab Rep.","2012","1391","0","1391","0"
"Switzerland","Tajikistan","2012","6","0","6","0"
"Switzerland","The former Yugoslav Rep. of Macedonia","2012","163","0","163","0"
"Switzerland","Togo","2012","696","0","696","0"
"Switzerland","Tunisia","2012","369","0","369","0"
"Switzerland","Turkey","2012","3926","0","3926","0"
"Switzerland","Turkmenistan","2012","9","0","9","0"
"Switzerland","Uganda","2012","32","0","32","0"
"Switzerland","Ukraine","2012","16","0","16","0"
"Switzerland","United Rep. of Tanzania","2012","15","0","15","0"
"Switzerland","United States","2012","1","0","1","0"
"Switzerland","Uzbekistan","2012","54","0","54","0"
"Switzerland","Various","2012","474","0","474","0"
"Switzerland","Venezuela (Bolivarian Republic of)","2012","3","0","3","0"
"Switzerland","Viet Nam","2012","1340","0","1340","0"
"Switzerland","Western Sahara","2012","4","0","4","0"
"Switzerland","Yemen","2012","268","0","268","0"
"Switzerland","Zimbabwe","2012","14","0","14","0"
"Syrian Arab Rep.","Afghanistan","2012","1737","1737","1737","1737"
"Syrian Arab Rep.","Algeria","2012","17","17","17","17"
"Syrian Arab Rep.","Bahrain","2012","1","1","1","1"
"Syrian Arab Rep.","Bulgaria","2012","1","1","1","1"
"Syrian Arab Rep.","Burkina Faso","2012","1","1","1","1"
"Syrian Arab Rep.","Burundi","2012","6","6","6","6"
"Syrian Arab Rep.","Chad","2012","2","2","2","2"
"Syrian Arab Rep.","Congo","2012","2","2","2","2"
"Syrian Arab Rep.","Côte d'Ivoire","2012","3","3","3","3"
"Syrian Arab Rep.","Dem. Rep. of the Congo","2012","6","6","6","6"
"Syrian Arab Rep.","Egypt","2012","26","26","26","26"
"Syrian Arab Rep.","Eritrea","2012","54","54","54","54"
"Syrian Arab Rep.","Ethiopia","2012","9","9","9","9"
"Syrian Arab Rep.","India","2012","2","2","2","2"
"Syrian Arab Rep.","Iraq","2012","471418","62727","471418","62727"
"Syrian Arab Rep.","Islamic Rep. of Iran","2012","80","80","80","80"
"Syrian Arab Rep.","Jordan","2012","53","53","53","53"
"Syrian Arab Rep.","Kuwait","2012","35","35","35","35"
"Syrian Arab Rep.","Lebanon","2012","30","30","30","30"
"Syrian Arab Rep.","Libya","2012","8","8","8","8"
"Syrian Arab Rep.","Mauritania","2012","1","1","1","1"
"Syrian Arab Rep.","Morocco","2012","6","6","6","6"
"Syrian Arab Rep.","Netherlands","2012","1","1","1","1"
"Syrian Arab Rep.","Pakistan","2012","32","32","32","32"
"Syrian Arab Rep.","Russian Federation","2012","3","3","3","3"
"Syrian Arab Rep.","Saudi Arabia","2012","7","7","7","7"
"Syrian Arab Rep.","Sierra Leone","2012","1","1","1","1"
"Syrian Arab Rep.","Somalia","2012","2217","2217","2217","2217"
"Syrian Arab Rep.","South Sudan","2012","14","14","14","14"
"Syrian Arab Rep.","State of Palestine","2012","48","48","48","48"
"Syrian Arab Rep.","Stateless","2012","2","2","2","2"
"Syrian Arab Rep.","Sudan","2012","598","598","598","598"
"Syrian Arab Rep.","Tunisia","2012","4","4","4","4"
"Syrian Arab Rep.","Turkey","2012","7","7","7","7"
"Syrian Arab Rep.","United Arab Emirates","2012","0","0","0","0"
"Syrian Arab Rep.","Uzbekistan","2012","1","1","1","1"
"Syrian Arab Rep.","Yemen","2012","73","73","73","73"
"Tajikistan","Afghanistan","2012","2196","2103","2196","2103"
"Tajikistan","Iraq","2012","4","4","4","4"
"Tajikistan","Kyrgyzstan","2012","47","47","47","47"
"Tajikistan","Sri Lanka","2012","0","0","0","0"
"Tajikistan","Uzbekistan","2012","1","1","1","1"
"Thailand","Afghanistan","2012","0","0","0","0"
"Thailand","Bangladesh","2012","0","0","0","0"
"Thailand","Cambodia","2012","84","84","84","84"
"Thailand","China","2012","117","117","117","117"
"Thailand","Côte d'Ivoire","2012","17","17","17","17"
"Thailand","Dem. Rep. of the Congo","2012","19","19","19","19"
"Thailand","Egypt","2012","11","11","11","11"
"Thailand","Ethiopia","2012","0","0","0","0"
"Thailand","Guinea","2012","1","1","1","1"
"Thailand","Iraq","2012","86","86","86","86"
"Thailand","Islamic Rep. of Iran","2012","24","24","24","24"
"Thailand","Lao People's Dem. Rep.","2012","1","1","1","1"
"Thailand","Liberia","2012","1","1","1","1"
"Thailand","Myanmar","2012","83317","83317","83317","83317"
"Thailand","Nepal","2012","15","15","15","15"
"Thailand","Pakistan","2012","274","274","274","274"
"Thailand","Rwanda","2012","4","4","4","4"
"Thailand","Saudi Arabia","2012","2","2","2","2"
"Thailand","Somalia","2012","136","136","136","136"
"Thailand","Sri Lanka","2012","225","225","225","225"
"Thailand","State of Palestine","2012","20","20","20","20"
"Thailand","Stateless","2012","4","4","4","4"
"Thailand","Sudan","2012","8","8","8","8"
"Thailand","Syrian Arab Rep.","2012","10","10","10","10"
"Thailand","Togo","2012","4","4","4","4"
"Thailand","Turkey","2012","1","1","1","1"
"Thailand","United Arab Emirates","2012","0","0","0","0"
"Thailand","Uzbekistan","2012","1","1","1","1"
"Thailand","Viet Nam","2012","92","92","92","92"
"Thailand","Yemen","2012","4","4","4","4"
"Thailand","Zimbabwe","2012","1","1","1","1"
"The former Yugoslav Rep. of Macedonia","Bosnia and Herzegovina","2012","0","0","21","21"
"The former Yugoslav Rep. of Macedonia","Serbia (and Kosovo: S/RES/1244 (1999))","2012","749","749","1055","1055"
"The former Yugoslav Rep. of Macedonia","State of Palestine","2012","1","1","1","1"
"Togo","Benin","2012","4","4","4","4"
"Togo","Burundi","2012","10","10","10","10"
"Togo","Central African Rep.","2012","23","23","23","23"
"Togo","Chad","2012","16","16","16","16"
"Togo","Congo","2012","30","30","30","30"
"Togo","Côte d'Ivoire","2012","5593","5593","5593","5593"
"Togo","Dem. Rep. of the Congo","2012","101","101","101","101"
"Togo","Ghana","2012","17371","7474","17371","7474"
"Togo","Iraq","2012","4","4","4","4"
"Togo","Liberia","2012","0","0","0","0"
"Togo","Mali","2012","137","137","137","137"
"Togo","Nigeria","2012","19","19","19","19"
"Togo","Rwanda","2012","224","224","224","224"
"Togo","Serbia (and Kosovo: S/RES/1244 (1999))","2012","1","1","1","1"
"Togo","Somalia","2012","1","1","1","1"
"Togo","Sri Lanka","2012","3","3","3","3"
"Togo","Sudan","2012","2","2","2","2"
"Togo","Syrian Arab Rep.","2012","1","1","1","1"
"Tonga","Dem. Rep. of the Congo","2012","1","1","1","1"
"Tonga","Stateless","2012","2","2","2","2"
"Trinidad and Tobago","Bangladesh","2012","3","3","3","3"
"Trinidad and Tobago","Cameroon","2012","1","1","1","1"
"Trinidad and Tobago","Colombia","2012","8","8","8","8"
"Trinidad and Tobago","Côte d'Ivoire","2012","1","1","1","1"
"Trinidad and Tobago","Cuba","2012","0","0","0","0"
"Trinidad and Tobago","Dem. Rep. of the Congo","2012","1","1","1","1"
"Trinidad and Tobago","Gambia","2012","1","1","1","1"
"Trinidad and Tobago","Haiti","2012","0","0","0","0"
"Trinidad and Tobago","Kenya","2012","1","1","1","1"
"Trinidad and Tobago","Liberia","2012","1","1","1","1"
"Trinidad and Tobago","Somalia","2012","0","0","0","0"
"Trinidad and Tobago","Sri Lanka","2012","1","1","1","1"
"Tunisia","Algeria","2012","20","16","20","16"
